Date,Session,Observer,tblEvents.Area,Weather,Comments,Time,Cows,Cows edited by LH,Calves,Prime_Bulls,Raghorns,Spikes,Unk_Male,unknown elk_LH,Total adult males_LH,Total_Elk,Total_elk edited by LH,Harem,White_Bull,Red_Bull,White_Cow,Red_Cow,Behavior,Notes,Location_Code,Location_Name,tluLocations.Area,X_Coord,Y_Coord,Ranch,Pasture
10/29/2014,a,Bernot,D Ranch,c,,7:35,,,,6,2,,,,,8,Yes,,,,,,f,barbed wire bull,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
11/04/2014,a,Bernot,D Ranch,c,,7:14,,,,4,2,2,,,,8,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
11/17/2014,a,Bernot,D Ranch,,,7:00,,,,,,,8,,,8,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
12/02/2014,a,Bernot,D Ranch,,,9:20,,,,,,,8,,,8,Yes,,,,,,f,,ll,C center ridge near swamp just inside fence,D Ranch,502649.3995,4209623.597,C (Spaletta),Dam Field
01/06/2015,a,Bernot,D Ranch,,,12:30,,,,3,5,,,,,8,Yes,,,,,,r,,n,east D far ridge bull sunning spot 2,D Ranch,503334.6195,4210488.162,D (Nunes),Pasture B
01/23/2015,a,Bernot,D Ranch,c,,7:30,,,,,,,8,,,8,Yes,,,,,,ts,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
01/23/2015,a,Bernot,D Ranch,c,,7:30,,,,,,,8,,,8,Yes,,,,,,ts,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
06/16/2015,a,Bernot,D Ranch,ob,,7:29,,,,8,,,,,,8,Yes,,,,,,t,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
07/09/2015,a,Bernot,D Ranch,,,10:35,,,,,,,8,,,8,Yes,,,,,,r,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
07/20/2015,b,Bernot,D Ranch,,,19:06,,,,,,,8,,,8,Yes,,,,,,,,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
07/22/2015,a,Bernot,D Ranch,o,,5:32,,,,,,,8,,,8,Yes,,,,,,t,,rr,C ranch electric fence pasture,D Ranch,502042.5589,4210427.138,C (Spaletta),Dam Field
08/11/2015,a,Bernot,D Ranch,h,,6:19,,,,,,,8,,,8,Yes,,,,,,fs,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/19/2015,a,Bernot,D Ranch,o,,6:40,,,,,,,8,,,8,Yes,,,,,,f,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
09/08/2015,a,Bernot,D Ranch,c,,5:50,,,,,,,8,,,8,Yes,,,,,,ft,,f,east D between upper pond and road north,D Ranch,502649.4592,4210624.19,D (Nunes),Pasture B
09/18/2015,a,Bernot,D Ranch,o,,6:44,,,,3,5,,,,,8,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
10/05/2015,a,Bernot,D Ranch,o,,6:50,,,,8,,,,,,8,Yes,,,,,,f,"feeding on hay, hazed away",sss,E dunes feed gate,,502045.0766,4211766.812,E (Nunes),SFD West
10/27/2015,a,Bernot,D Ranch,o,,7:19,,,,,,,8,,,8,Yes,,,,,,ft,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
12/18/2015,a,Bernot,D Ranch,,,7:00,,,,,,,8,,,8,Yes,,,,,,tf,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
12/28/2015,a,Bernot,D Ranch,,,7:46,,,,8,,,,,,8,Yes,,,,,,fs,,ffff,B Plane,,500502.724,4208100.274,B (Mendoza),2
01/05/2016,a,Bernot,D Ranch,,,8:12,,,,8,,,,,,8,Yes,,,,,,t,,gggg,A Oceanside,,500136.0107,4207167.616,B (Mendoza),1C
01/07/2016,a,Bernot,D Ranch,,,7:29,,,,8,,,,,,8,Yes,,,,,,fs,,gggg,A Oceanside,,500136.0107,4207167.616,B (Mendoza),1C
01/08/2016,a,Bernot,D Ranch,,,9:00,,,,8,,,,,,8,Yes,,,,,,,,eeee,B Dunes,,500237.611,4208184.411,B (Mendoza),2
01/12/2016,a,Bernot,D Ranch,,,6:50,,,,8,,,,,,8,Yes,,,,,,f,,gggg,A Oceanside,,500136.0107,4207167.616,B (Mendoza),1C
01/15/2016,a,Bernot,D Ranch,,,9:40,,,,8,,,,,,8,Yes,,,,,,r,,gggg,A Oceanside,,500136.0107,4207167.616,B (Mendoza),1C
01/20/2016,a,Bernot,D Ranch,,,9:15,,,,,,,8,,,8,Yes,,,,,,r,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
01/22/2016,a,Bernot,D Ranch,,,9:10,,,,8,,,,,,8,Yes,,,,,,f,,cccc,B pond,,501095.6564,4208279.662,B (Mendoza),
01/27/2016,a,Bernot,D Ranch,,,9:00,,,,8,,,,,,8,Yes,,,,,,,,gggg,A Oceanside,,500136.0107,4207167.616,B (Mendoza),1C
05/17/2011,a,Bernot,D Ranch,,,,1,,,8,,,,,,9,Yes,,,,,,,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
01/11/2012,a,Bernot,D Ranch,,,9:00,1,,8,,,,,,,9,Yes,,,,,,,in pond at h,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
09/12/2012,a,Bernot,D Ranch,,,7:01,2,,2,1,,4,,,,9,Yes,,,,,,,,s,D ranch complex,D Ranch,503292.2452,4209703.18,Non-permit,Non-permit
04/20/2015,a,Bernot,D Ranch,,,9:24,2,,,,,7,,,,9,Yes,,,,,,tf,,v,outer horick manure pond,D Ranch,503365.3408,4209429.69,Non-permit,Non-permit
08/26/2014,a,Bernot,D Ranch,o,,6:40,3,,2,1,1,2,,,,9,Yes,,,,,x,f,,v,outer horick manure pond,D Ranch,503365.3408,4209429.69,Non-permit,Non-permit
07/30/2014,b,Bernot,D Ranch,,,19:30,5,,3,1,,,,,,9,Yes,,,,,x,f,,t,horseshoe pond pasture,D Ranch,503794.3798,4209715.716,Non-permit,Non-permit
10/22/2014,a,Bernot,D Ranch,c,,7:20,7,,2,,,,,,,9,Yes,,,,,x,r,,t,horseshoe pond pasture,D Ranch,503794.3798,4209715.716,Non-permit,Non-permit
11/03/2014,a,Bernot,D Ranch,c,,7:10,7,,2,,,,,,,9,Yes,,,,,,t,,uuu,above hsp far point,,504783.3869,4209482.309,Non-permit,Non-permit
10/14/2014,a,Bernot,D Ranch,o,,7:45,8,,1,,,,,,,9,Yes,,,,,x,t,,ooo,showy clover plots,D Ranch,504318.8248,4210084.961,Non-permit,Non-permit
09/27/2012,a,Bernot,D Ranch,,,7:00,9,,,,,,,,,9,Yes,,,,,,f,,p,east D house pasture,D Ranch,503315.198,4209989.206,Non-permit,Non-permit
04/08/2013,a,Bernot,D Ranch,,,10:58,9,,,,,,,,,9,Yes,,,,,,rf,,u,near outer horick,D Ranch,503483.6355,4209592.124,Non-permit,Non-permit
03/20/2015,a,Bernot,D Ranch,o,,8:08,9,,,,,,,,,9,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
04/01/2016,a,Bernot,D Ranch,p,,7:22,9,,,,,,,,,9,Yes,,,,,,ft,,hhh,DB tract near tunnel,D Ranch,503216.3458,4209467.767,Non-permit,Non-permit
11/21/2010,a,Bernot,D Ranch,,,,,,,9,,,,,,9,Yes,,,,,,,,qq,sewage pond road east,D Ranch,502147.1866,4209092.089,C (Spaletta),Back Field
11/22/2010,a,Bernot,D Ranch,,,,,,,9,,,,,,9,Yes,,,,,,,,qq,sewage pond road east,D Ranch,502147.1866,4209092.089,C (Spaletta),Back Field
12/30/2010,a,Bernot,D Ranch,,,,,,,,,,9,,,9,Yes,,,,,,,fence damage on east side of DB road,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
01/11/2011,a,Bernot,D Ranch,,,,,,,4,4,1,,,,9,Yes,,,,,,,,kk,west D natural area high,D Ranch,503072.0955,4209581.746,Non-permit,Non-permit
01/18/2011,a,Bernot,D Ranch,,,7:10,,,,4,4,1,,,,9,Yes,,,,,,,antler recovered at e,gg,west D feed gate,D Ranch,502653.5847,4210414.583,D (Spaletta),West
04/13/2011,a,Bernot,D Ranch,,,,,,,,,,9,,,9,Yes,,,,,,,,d,east D bathtub E ranch border south,D Ranch,502894.5179,4210940.681,D (Nunes),Pasture B
10/14/2011,a,Bernot,D Ranch,,,6:30,,,,,6,3,,,,9,Yes,,,,,,,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
10/26/2011,a,Bernot,D Ranch,,,,,,,8,,1,,,,9,Yes,,,,,,,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
10/31/2011,a,Bernot,D Ranch,,,,,,,6,1,2,,,,9,Yes,,,,,,,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
03/20/2012,a,Bernot,D Ranch,,,7:45,,,,9,,,,,,9,Yes,,,,,,,6 dairy cattle at kk,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
04/03/2012,a,Bernot,D Ranch,,,10:00,,,,,,,9,,,9,Yes,,,,,,,,d,east D bathtub E ranch border south,D Ranch,502894.5179,4210940.681,D (Nunes),Pasture B
05/11/2012,a,Bernot,D Ranch,,,6:05,,,,9,,,,,,9,Yes,,,,,,t,crossed DB road west to east,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
06/04/2012,a,Bernot,D Ranch,,,6:20,,,,,,,9,,,9,Yes,,,,,,,too foggy to find harem,j,east D road plateau 2,D Ranch,502947.403,4210395.593,D (Nunes),Pasture B
07/05/2012,a,Bernot,D Ranch,,,,,,,8,1,,,,,9,Yes,,,,,,,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
07/17/2012,a,Bernot,D Ranch,,,6:30,,,,8,1,,,,,9,Yes,,,,,,,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/16/2012,b,Bernot,D Ranch,,,18:45,,,,4,2,3,,,,9,Yes,,,,,,,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
11/07/2012,a,Bernot,D Ranch,,,7:42,,,,7,2,,,,,9,Yes,,,1,,,r,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
11/13/2012,a,Bernot,D Ranch,,,8:13,,,,,,,9,,,9,Yes,,,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
12/11/2012,a,Bernot,D Ranch,,,9:19,,,,6,3,,,,,9,Yes,,1,,,,s,crossed road west to east,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
12/18/2012,a,Bernot,D Ranch,,,7:46,,,,4,5,,,,,9,Yes,,1,1,,,t,one raghorn injured leg,j,east D road plateau 2,D Ranch,502947.403,4210395.593,D (Nunes),Pasture B
01/08/2013,a,Bernot,D Ranch,,,7:20,,,,6,3,,,,,9,Yes,,,,,,t,crossing from ff,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
01/08/2013,b,Bernot,D Ranch,,,11:00,,,,4,4,1,,,,9,Yes,,1,,,,r,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
01/25/2013,a,Bernot,D Ranch,,,7:20,,,,,,,9,,,9,Yes,,,,,,t,cross road west to east,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
05/16/2013,b,Bernot,D Ranch,,,11:25,,,,3,5,1,,,,9,Yes,,,,,,t,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
05/16/2013,b,Bernot,D Ranch,,,11:25,,,,6,3,,,,,9,Yes,,,1,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
09/12/2013,b,Bernot,D Ranch,,,17:43,,,,6,3,,,,,9,Yes,,,,,,r,raghorn with bouy in antlers,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
09/19/2013,a,Bernot,D Ranch,,,7:45,,,,1,6,2,,,,9,Yes,,,1,,,rf,raghorn with bouy in antlers,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
09/23/2013,a,Bernot,D Ranch,,,7:45,,,,,,,9,,,9,Yes,,,,,,rf,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
10/21/2013,b,Bernot,D Ranch,,,17:35,,,,5,4,,,,,9,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
01/10/2014,b,Bernot,D Ranch,,,11:43,,,,4,5,,,,,9,Yes,,,,,,r,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
03/13/2014,a,Bernot,D Ranch,c,,13:19,,,,,,,9,,,9,Yes,,,,,,r,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
04/08/2014,a,Bernot,D Ranch,,,12:25,,,,,,,9,,,9,Yes,,,,,,r,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
04/08/2014,a,Bernot,D Ranch,,,12:25,,,,,,,9,,,9,Yes,,,,,,r,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
05/23/2014,a,Bernot,D Ranch,h,,5:42,,,,,,,9,,,9,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
06/02/2014,a,Bernot,D Ranch,fd,,8:15,,,,,,,9,,,9,Yes,,,,,,rf,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
09/02/2014,a,Bernot,D Ranch,h,,6:22,,,,7,,2,,,,9,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
11/03/2014,a,Bernot,D Ranch,c,,6:30,,,,,,,9,,,9,Yes,,,,,,ft,no wire bull,qq,sewage pond road east,D Ranch,502147.1866,4209092.089,C (Spaletta),Back Field
11/04/2014,a,Bernot,D Ranch,c,,6:30,,,,7,2,,,,,9,Yes,,,,,,f,,pp,sewage pond road west,D Ranch,501716.1204,4209439.453,C (Spaletta),Back Field
11/17/2014,a,Bernot,D Ranch,,,7:00,,,,,,,9,,,9,Yes,,,,,,ft,,ww,above sewage ponds,D Ranch,502422.5667,4209353.44,C (Spaletta),Middle Field
02/20/2015,a,Bernot,D Ranch,h,,7:30,,,,,,,9,,,9,Yes,,,,,,t,,xxx,WD across from ED first gate,D Ranch,502394.6176,4210824.108,D (Spaletta),West
02/25/2015,a,Bernot,D Ranch,,,7:45,,,,,,,9,,,9,Yes,,,,,,ft,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
03/10/2015,a,Bernot,D Ranch,d,,7:20,,,,,,,9,,,9,Yes,,,,,,t,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
04/13/2015,a,Bernot,D Ranch,,,11:02,,,,,,,9,,,9,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
04/24/2015,a,Bernot,D Ranch,b,,10:45,,,,,2,7,,,,9,Yes,,,,,,r,,iii,WD res cyn sunning spot,D Ranch,502840.4449,4209984.979,D (Spaletta),West
06/05/2015,a,Bernot,D Ranch,,,8:05,,,,,,,9,,,9,Yes,,,,,,rf,,kkk,bottom of WD res cyn,D Ranch,502905.8875,4209737.762,D (Spaletta),West
06/05/2015,a,Bernot,D Ranch,,,8:13,,,,,,,9,,,9,Yes,,,,,,r,,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
07/22/2015,a,Bernot,D Ranch,o,,5:30,,,,,,,9,,,9,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
07/31/2015,b,Bernot,D Ranch,,,13:35,,,,,,,9,,,9,Yes,,,,,,r,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
08/07/2015,a,Bernot,D Ranch,,,6:25,,,,,,,9,,,9,Yes,,,,,,fs,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
08/21/2015,a,Bernot,D Ranch,,,7:07,,,,,,,9,,,9,Yes,,,,,,f,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
10/09/2015,a,Bernot,D Ranch,,,7:20,,,,,,,9,,,9,Yes,,,,,,t,cross SFD north to south,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
11/14/2015,a,Bernot,D Ranch,p,,7:25,,,,6,3,,,,,9,Yes,,,,,,ft,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
12/21/2015,a,Bernot,D Ranch,,,7:30,,,,,,,9,,,9,Yes,,,,,,t,,rr,C ranch electric fence pasture,D Ranch,502042.5589,4210427.138,C (Spaletta),Dam Field
01/11/2016,a,Bernot,D Ranch,,,7:27,,,,3,6,,,,,9,Yes,,,,,,fs,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
01/13/2016,a,Bernot,D Ranch,,,7:10,,,,,,,9,,,9,Yes,,,,,,t,,gg,west D feed gate,D Ranch,502653.5847,4210414.583,D (Spaletta),West
02/24/2016,a,Bernot,D Ranch,,,10:56,,,,,,,9,,,9,Yes,,,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
03/04/2016,a,Bernot,D Ranch,f,,6:46,,,,,,,9,,,9,Yes,,,,,,t,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
05/30/2013,a,Bernot,D Ranch,,,8:34,5,,,,,5,,,,10,Yes,,,,,,r,,iii,WD res cyn sunning spot,D Ranch,502840.4449,4209984.979,D (Spaletta),West
12/02/2010,a,Bernot,D Ranch,,,,,,,6,4,,,,,10,Yes,,,,,,,,i,east D road plateau 1,D Ranch,502788.7479,4210481.252,D (Nunes),Pasture B
01/05/2011,a,Bernot,D Ranch,,,,,,,6,4,,,,,10,Yes,,,,,,,,q,east D plateau outer slope high,D Ranch,503421.1335,4209897.395,D (Nunes),Pasture B
01/12/2011,a,Bernot,D Ranch,,,,,,,6,4,,,,,10,Yes,,,,,,,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
02/24/2011,a,Bernot,D Ranch,,,,,,,,,,10,,,10,Yes,,,,,,,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
03/04/2011,a,Bernot,D Ranch,,,,,,,,,,10,,,10,Yes,,,,,,,,h,east D upper pond spillway,D Ranch,502814.0731,4210604.153,D (Nunes),Pasture B
03/08/2011,a,Bernot,D Ranch,,,,,,,,,,10,,,10,Yes,,,,,,,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
03/30/2011,a,Bernot,D Ranch,,,,,,,,,,10,,,10,Yes,,,,,,,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
05/19/2011,a,Bernot,D Ranch,,,,,,,10,,,,,,10,Yes,,,,,,,,n,east D far ridge bull sunning spot 2,D Ranch,503334.6195,4210488.162,D (Nunes),Pasture B
06/20/2011,a,Bernot,D Ranch,,,,,,,10,,,,,,10,Yes,,,,,,,,jj,west D natural area low,D Ranch,503180.9083,4209221.827,Non-permit,Non-permit
10/15/2011,a,Bernot,D Ranch,,,6:30,,,,,7,3,,,,10,Yes,,,,,,,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
12/30/2011,a,Bernot,D Ranch,,,7:00,,,,6,1,3,,,,10,Yes,,,,,,,,g,east D upper pond gulch,D Ranch,502628.6032,4210745.602,D (Nunes),Pasture B
01/05/2012,a,Bernot,D Ranch,,,8:00,,,,4,1,5,,,,10,Yes,,,,,,,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
02/13/2012,a,Bernot,D Ranch,,,9:30,,,,7,,3,,,,10,Yes,,,,,,,,c,east D bathtub E ranch border,D Ranch,502777.575,4211134.344,D (Nunes),Pasture B
03/27/2012,a,Bernot,D Ranch,,,10:35,,,,,,,10,,,10,Yes,,,,,,,,y,outer horick near cliffs,D Ranch,503739.6464,4209229.118,Non-permit,Non-permit
06/06/2012,a,Bernot,D Ranch,,,7:08,,,,,,,10,,,10,Yes,,,,,,,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
06/08/2012,a,Bernot,D Ranch,,,6:30,,,,,,,10,,,10,Yes,,,,,,,,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
06/12/2012,a,Bernot,D Ranch,,,6:00,,,,,,,10,,,10,Yes,,,,,,t,crossed DB road from west to east,ee,E ranch corner square west,D Ranch,502306.2207,4210950.277,D (Nunes),13 acres
06/22/2012,a,Bernot,D Ranch,,,6:30,,,,10,,,,,,10,Yes,,,,,,,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
09/19/2012,b,Bernot,D Ranch,,,17:40,,,,,,,10,,,10,Yes,,,,,,,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
12/03/2012,a,Bernot,D Ranch,,,8:10,,,,7,3,,,,,10,Yes,,1,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
12/13/2012,a,Bernot,D Ranch,,,11:40,,,,,,,10,,,10,Yes,,1,,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
01/03/2013,a,Bernot,D Ranch,,,11:00,,,,,,,10,,,10,Yes,,,,,,r,,o,east D far ridge bull sunning spot 3,D Ranch,503511.1787,4210299.244,D (Nunes),Pasture B
01/22/2013,a,Bernot,D Ranch,,,7:00,,,,,,,10,,,10,Yes,,1,1,,,f,,l,east D road plateau 3,D Ranch,503099.7957,4210262.166,D (Nunes),Pasture B
01/28/2013,a,Bernot,D Ranch,,,7:19,,,,,,,10,,,10,Yes,,,,,,r,,n,east D far ridge bull sunning spot 2,D Ranch,503334.6195,4210488.162,D (Nunes),Pasture B
02/06/2013,a,Bernot,D Ranch,,,14:00,,,,,,,10,,,10,Yes,,,1,,,r,,k,east D far ridge bull sunning spot,D Ranch,503128.0451,4210654.128,D (Nunes),Pasture B
03/18/2013,a,Bernot,D Ranch,,,7:37,,,,,,,10,,,10,Yes,,,1,,,t,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
04/18/2013,a,Bernot,D Ranch,,,11:37,,,,,,,10,,,10,Yes,,,,,,r,,n,east D far ridge bull sunning spot 2,D Ranch,503334.6195,4210488.162,D (Nunes),Pasture B
05/20/2013,a,Bernot,D Ranch,,,5:55,,,,5,5,,,,,10,Yes,,,1,,,f,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
05/28/2013,a,Bernot,D Ranch,,,6:00,,,,6,4,,,,,10,Yes,,,,,,tf,raghorn with bouy in antlers,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
07/02/2013,a,Bernot,D Ranch,,,12:30,,,,,,,10,,,10,Yes,,,,,,rf,raghorn with bouy in antlers,ddd,across cyn upper pond,D Ranch,502998.6398,4210815.382,D (Nunes),Pasture B
09/17/2013,a,Bernot,D Ranch,,,8:50,,,,2,6,2,,,,10,Yes,,,,,,st,,ggg,upper pond plat tip,D Ranch,502905.3055,4210684.207,D (Nunes),Pasture B
10/18/2013,a,Bernot,D Ranch,,,10:53,,,,5,5,,,,,10,Yes,,,,,,r,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
10/30/2013,a,Bernot,D Ranch,,,8:57,,,,6,4,,,,,10,Yes,,,,,,r,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
10/30/2013,b,Bernot,D Ranch,,,13:20,,,,6,4,,,,,10,Yes,,,,,,r,,e,east D northwest corner gate,D Ranch,502461.0098,4210897.479,D (Nunes),Pasture B
11/12/2013,a,Bernot,D Ranch,o,,7:00,,,,7,3,,,,,10,Yes,,,,,,tf,chased by dog from ranch truck,hh,west D pole crossing,D Ranch,502900.506,4210176.032,D (Spaletta),West
11/13/2013,a,Bernot,D Ranch,h,,13:39,,,,7,3,,,,,10,Yes,,,,,,t,corral across from E ranch dvway,ttt,E ranch driveway corrall,,502146.778,4212512.556,E (Nunes),SFD West
11/15/2013,b,Bernot,D Ranch,cw,,16:00,,,,7,3,,,,,10,Yes,,,,,,fr,,bbb,across DBR from intersection,D Ranch,502230.5899,4211153.659,E (Nunes),SFD West
11/18/2013,a,Bernot,D Ranch,c,,7:40,,,,7,3,,,,,10,Yes,,,,,,ft,,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
11/27/2013,a,Bernot,D Ranch,c,,8:13,,,,7,3,,,,,10,Yes,,,,,,r,B ranch 1st hill,ppp,B ranch 1st hill,,501403.6059,4208667.227,B (Mendoza),4
01/02/2014,a,Bernot,D Ranch,c,,7:10,,,,4,6,,,,,10,Yes,,,,,,f,,i,east D road plateau 1,D Ranch,502788.7479,4210481.252,D (Nunes),Pasture B
01/21/2014,a,Bernot,D Ranch,,,7:20,,,,5,4,,1,,,10,Yes,,,,,,f,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
01/29/2014,b,Bernot,D Ranch,h,,11:50,,,,4,6,,,,,10,Yes,,,,,,t,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
02/05/2014,a,Bernot,D Ranch,c,,8:02,,,,,5,,5,,,10,Yes,,,,,,fr,,a,east D bathtub plateau upper pond,D Ranch,502720.9657,4210787.314,D (Nunes),Pasture B
07/07/2014,a,Bernot,D Ranch,h,,6:00,,,,,,,10,,,10,Yes,,,,,,t,cross road west to east,xx,west D upper pond,D Ranch,502446.3716,4210671.448,D (Spaletta),West
07/11/2014,a,Bernot,D Ranch,o,,7:10,,,,,,,10,,,10,Yes,,,,,,t,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
07/21/2014,a,Bernot,D Ranch,o,,9:20,,,,3,4,3,,,,10,Yes,,,,,,r,,ggg,upper pond plat tip,D Ranch,502905.3055,4210684.207,D (Nunes),Pasture B
09/03/2014,c,Bernot,D Ranch,,,18:57,,,,,,,10,,,10,Yes,,,,,,f,,dd,E ranch corner square east,D Ranch,502431.7739,4211105.126,E (Nunes),Drakes Beach
