Total.Residence.hrs,Num.animals,Revisits,coordIdx,Avg.Residence.hrs,x,y
32.19,1,8,3996,32.2,503591.015697663,4209569.32965102
26.93,1,9,3997,26.9,503583.908402738,4209766.82244511
27.27,1,8,3998,27.3,503581.272348352,4209774.58798246
27.05,1,8,3999,27.1,503527.786541243,4209671.37860701
32.88,1,7,4000,32.9,503522.526456206,4209659.17153099
43.53,1,14,4001,43.5,503447.925402102,4209679.11116739
34.35,1,13,4002,34.4,503439.145613355,4209689.09321128
23.31,1,5,4003,23.3,503381.208924532,4209732.34057951
16.28,1,11,4004,16.3,503414.506700198,4209849.96439262
33.39,1,13,4005,33.4,503547.922155879,4209782.34010904
26.78,1,10,4006,26.8,503561.961938383,4209784.56528099
107.48,2,22,4007,53.7,503186.233740998,4210138.34938044
42.8,2,16,4008,21.4,503185.372692137,4210096.18696737
6.67,1,2,4009,6.7,503190.649051623,4210067.34129367
57.74,2,27,4010,28.9,502735.963914904,4210459.94926434
24.13,3,19,4011,8,502894.818206376,4210371.24177832
20.24,3,10,4012,6.7,503273.09285292,4210173.88867078
33.96,1,18,4013,34,503435.496179318,4210019.73099621
30.15,1,10,4014,30.1,503457.476055975,4209920.99227675
40.68,1,13,4015,40.7,503395.156047498,4209957.58053493
46.16,1,14,4016,46.2,503371.455454168,4209975.32315766
171.26,3,53,4017,57.1,502965.889535189,4210384.58164997
118.76,3,38,4018,39.6,502966.782348803,4210342.41988287
112.02,3,43,4019,37.3,503022.956295128,4210302.49747081
125.27,2,29,4020,62.6,503163.412494161,4210153.87389799
56.82,3,20,4021,18.9,503228.336156272,4210183.85659534
0.88,1,1,4022,0.9,503591.610985507,4210210.6371035
43.76,1,11,4023,43.8,503425.879313049,4209934.2932865
52.45,1,18,4024,52.5,503399.550621713,4209940.93944338
43.66,1,15,4025,43.7,503384.626170666,4209956.46663233
24.59,1,11,4026,24.6,503423.266270991,4209887.69201295
40.33,1,12,4027,40.3,503419.741713821,4209922.08590341
22.65,1,5,4028,22.6,503534.719060629,4209874.42519476
18.73,1,3,4029,18.7,503582.108009148,4209870.00774816
18.47,1,3,4030,18.5,503584.739646865,4209872.22795978
25.22,1,14,4031,25.2,503320.538617586,4210025.23104579
60.46,3,29,4032,20.2,502892.16687634,4210424.49821938
272,3,57,4033,90.7,502496.260384925,4210960.27009858
274.92,3,53,4034,91.6,502505.033905339,4210962.49184756
303.86,3,75,4035,101.3,502541.89695279,4210925.88877233
163.62,3,61,4036,54.5,502685.828444771,4210822.74864334
165.9,3,58,4037,55.3,502690.217449249,4210817.20244221
242.02,3,68,4038,80.7,502588.409220595,4210898.16515826
208.41,3,62,4039,69.5,502604.219198095,4210847.13183081
223.85,3,73,4040,74.6,502555.059353721,4210922.5642956
92.6,2,34,4041,46.3,502662.20902931,4210604.16363112
91.69,2,34,4042,45.8,502666.597772477,4210599.72694807
91.57,2,33,4043,45.8,502660.454474142,4210603.05352965
164.82,3,63,4044,54.9,502655.116775582,4210827.17670737
118.63,3,34,4045,39.5,502759.559632475,4210743.99666346
155.87,3,49,4046,52,502722.686269197,4210806.11791987
30.95,3,21,4047,10.3,502520.886438847,4210771.65765131
246.01,3,57,4048,82,502477.837594276,4210950.2787145
260.26,2,54,4049,130.1,502522.579216252,4210972.48302189
263.08,2,53,4050,131.5,502522.579559373,4210971.37349229
260.26,2,54,4051,130.1,502522.579216252,4210972.48302189
270.69,2,53,4052,135.3,502522.580588734,4210968.04490348
265.12,2,55,4053,132.6,502526.967341782,4210969.15579096
267.43,2,54,4054,133.7,502520.825064262,4210970.26342019
269.71,2,54,4055,134.9,502520.825407144,4210969.15389058
257.63,2,54,4056,128.8,502523.456635127,4210972.48329328
267.83,2,54,4057,133.9,502522.579902493,4210970.26396268
263.08,2,53,4058,131.5,502522.579559373,4210971.37349229
267.83,2,54,4059,133.9,502522.579902493,4210970.26396268
262.76,2,54,4060,131.4,502524.33474072,4210970.26450555
266.29,2,53,4061,133.1,502523.457321607,4210970.26423407
263.08,2,53,4062,131.5,502522.579559373,4210971.37349229
260.77,2,52,4063,130.4,502518.19280692,4210970.26260716
263.08,2,53,4064,131.5,502522.579559373,4210971.37349229
267.43,2,54,4065,133.7,502520.825064262,4210970.26342019
251.72,2,51,4066,125.9,502517.314018189,4210974.70045477
266.53,2,51,4067,133.3,502518.193491967,4210968.04354795
260.26,2,54,4068,130.1,502522.579216252,4210972.48302189
270.09,2,54,4069,135,502522.580245614,4210969.15443308
267.83,2,54,4070,133.9,502522.579902493,4210970.26396268
269.71,2,54,4071,134.9,502520.825407144,4210969.15389058
260.26,2,54,4072,130.1,502522.579216252,4210972.48302189
265.1,2,54,4073,132.6,502520.82472138,4210971.37294979
260.33,2,54,4074,130.2,502520.824378498,4210972.4824794
269.71,2,54,4075,134.9,502520.825407144,4210969.15389058
263.08,2,53,4076,131.5,502522.579559373,4210971.37349229
267.83,2,54,4077,133.9,502522.579902493,4210970.26396268
2.93,1,1,4078,2.9,502032.590103483,4209012.91977196
5.88,1,1,4079,5.9,502029.066897383,4209063.95710824
3.43,1,1,4080,3.4,502046.60741643,4209111.67112502
1.06,1,1,4081,1.1,501815.747468166,4209319.09798608
2.55,1,1,4082,2.5,501563.890834121,4209248.03612781
3.05,1,1,4083,3,501639.364134601,4209251.37951859
8.8,1,2,4084,8.8,501591.070178281,4209383.4036512
4.37,1,1,4085,4.4,501619.146005875,4209418.91403543
2.89,1,1,4086,2.9,501519.992642124,4209344.55666308
6.06,1,2,4087,6.1,501609.505689414,4209352.34051301
2.65,1,1,4088,2.6,501737.616797732,4209434.47177739
1.95,1,1,4089,2,501686.73227506,4209360.12279637
1.01,1,1,4090,1,502056.982234608,4209733.00886647
2.2,1,1,4091,2.2,502006.133577392,4209532.17175212
1.61,1,1,4092,1.6,502034.191599684,4209629.81709936
233.51,3,59,4093,77.8,502006.703593018,4210782.61025596
24.64,3,12,4094,8.2,502075.987411742,4210915.77112848
255.92,3,76,4095,85.3,502601.576993099,4210878.19781473
146.04,3,40,4096,48.7,502706.021227211,4210787.25037433
143.78,3,39,4097,47.9,502713.042582716,4210781.70505937
220.3,3,67,4098,73.4,502611.220188289,4210904.82960595
125.9,3,48,4099,42,502623.530560475,4210822.7283699
145.77,3,38,4100,48.6,502022.50960352,4210733.79487025
75.81,3,22,4101,25.3,502028.606464266,4210915.75920786
69.14,3,24,4102,23,502040.017150798,4210899.1191102
13.91,3,11,4103,4.6,502100.553596179,4210922.43459493
202.71,3,61,4104,67.6,502595.421222124,4210921.46750818
201.57,3,61,4105,67.2,502604.195465798,4210921.47030463
142.66,3,60,4106,47.6,502690.198422122,4210874.89797086
265.26,2,54,4107,132.6,502519.947645149,4210970.26314908
124.94,3,35,4108,41.6,502039.165795301,4210794.82312885
140.99,3,40,4109,47,502032.159282153,4210742.67350248
42.64,3,21,4110,14.2,502140.091536067,4210717.18193031
60.46,3,36,4111,20.2,502470.853511912,4210833.77599099
163.42,3,51,4112,54.5,503022.065652983,4210338.00205807
34.83,2,15,4113,17.4,503201.964888448,4210301.4562305
101.83,3,38,4114,33.9,503054.552616176,4210284.75678082
155,3,56,4115,51.7,502700.738962221,4210840.5060381
228.37,3,69,4116,76.1,502600.690013186,4210908.15483078
190.84,3,66,4117,63.6,502540.155579617,4210882.61657548
40.07,3,12,4118,13.4,502235.60607392,4211180.99093789
27.33,3,13,4119,9.1,502259.316675855,4211105.54943259
254.35,2,53,4120,127.2,502553.290960697,4210965.835399
260.22,2,54,4121,130.1,502523.456978367,4210971.37376367
259.09,3,56,4122,86.4,502479.592099529,4210951.38877731
2.42,2,2,4123,1.2,502494.427842712,4211214.35188671
89.04,3,33,4124,29.7,501998.832466012,4210677.2030449
11.53,3,5,4125,3.8,501911.970576471,4210652.77258374
39.97,3,16,4126,13.3,501948.825732755,4210643.90507184
106.42,3,40,4127,35.5,502013.753508525,4210659.45424815
1.46,1,1,4128,1.5,502509.366050023,4211141.12748466
16.16,2,9,4129,8.1,502623.415655603,4211179.99692049
173.13,3,43,4130,57.7,502555.033636079,4211004.66948556
105.38,3,47,4131,35.1,502446.258081773,4210924.75000112
145.04,3,50,4132,48.3,502026.029301639,4210693.85269158
72.82,3,25,4133,24.3,502146.255261142,4210635.078391
39,3,15,4134,13,502244.513448074,4210696.12893694
18.96,2,11,4135,9.5,502326.080100138,4210822.63813021
7.69,3,8,4136,2.6,502784.014445238,4211076.86386425
44.45,2,18,4137,22.2,502945.465869278,4211053.6204387
40.04,2,16,4138,20,502939.331994383,4211031.42762838
136.17,3,39,4139,45.4,502698.126479775,4210780.59058284
138.07,3,46,4140,46,502023.39833116,4210688.30439267
60.68,3,28,4141,20.2,502011.132091885,4210615.07243781
33.13,3,14,4142,11,501977.706670874,4210953.47071482
54.96,3,26,4143,18.3,502107.65497416,4210605.11104222
18.01,2,13,4144,9,502319.92480243,4210869.23661541
28.85,3,13,4145,9.6,502367.318900393,4210824.86905239
25.76,2,14,4146,12.9,502284.839723639,4210825.95506325
58.16,3,22,4147,19.4,502166.428184803,4210667.26006791
114.56,3,35,4148,38.2,502100.621308135,4210659.47615357
77.4,3,31,4149,25.8,501986.548427645,4210676.09051518
43.93,3,22,4150,14.6,501982.176540358,4210612.84629295
51.42,3,21,4151,17.1,502026.05630573,4210585.11884679
9.02,2,10,4152,4.5,502255.019828216,4210779.34653083
3.24,2,2,4153,1.6,502789.194280709,4211324.2908538
7.31,2,6,4154,3.7,502873.413480062,4211350.94881835
8.35,3,6,4155,2.8,502623.371047434,4211318.68818088
62.89,3,29,4156,21,501979.539052463,4210633.92670479
23.14,3,9,4157,7.7,501890.064834763,4210520.73352869
74.94,3,33,4158,25,502083.962181052,4210610.6526008
10.78,3,10,4159,3.6,502129.600701596,4210569.61181289
3.39,3,3,4160,1.1,502837.554067427,4211025.84393883
34.84,2,13,4161,17.4,502922.661950841,4211029.20257871
44.84,2,18,4162,22.4,502940.206607401,4211039.19465269
116.76,3,46,4163,38.9,502477.861860409,4210870.39259042
67.05,3,31,4164,22.3,502188.433823256,4210408.74569867
63.7,3,29,4165,21.2,502186.678864269,4210408.74522812
30.5,3,17,4166,10.2,502245.458691549,4210449.81375817
14.17,3,8,4167,4.7,502212.969541482,4210533.01954553
26.82,2,12,4168,13.4,502450.709533272,4210710.61215487
35.51,2,15,4169,17.8,503081.425884089,4211155.74742783
35.04,2,16,4170,17.5,503035.795344548,4211171.26373854
11.76,3,16,4171,3.9,502420.789407026,4211003.51901107
36.92,3,18,4172,12.3,502256.884589947,4210382.13565793
24.5,3,10,4173,8.2,502291.159368833,4210193.52536236
26.01,3,9,4174,8.7,502279.752454468,4210191.30311047
26.36,3,13,4175,8.8,502382.442646027,4210114.77499647
25.76,2,9,4176,12.9,503107.066969213,4210639.82586341
20.04,3,11,4177,6.7,503152.670601285,4210701.97699912
9.39,3,7,4178,3.1,503140.361129077,4210767.43448504
36.64,3,17,4179,12.2,502671.930477339,4210392.2467851
32.06,2,12,4180,16,502321.890589995,4210128.07187958
25.87,3,9,4181,8.6,502285.896218046,4210186.86671599
45.3,3,22,4182,15.1,502177.916805167,4210361.03315131
54.39,3,27,4183,18.1,502198.971053348,4210381.01031455
55.1,3,21,4184,18.4,503236.236330415,4210177.20255429
114.67,3,27,4185,38.2,503201.142681701,4210160.54578394
170.93,3,50,4186,57,502982.568591123,4210365.72574152
29.27,2,12,4187,14.6,502440.182160109,4210703.95182359
49.77,3,25,4188,16.6,502180.545997113,4210373.23866869
10.81,3,6,4189,3.6,502217.422309305,4210292.25302064
22.87,3,9,4190,7.6,502264.833057539,4210197.95612565
32.89,3,9,4191,11,502279.762684844,4210154.68867859
65.12,3,32,4192,21.7,502909.719994475,4210414.51870139
27.99,3,9,4193,9.3,503254.470062688,4210663.18344967
29.34,3,10,4194,9.8,503260.61222802,4210663.1859023
6.15,3,4,4195,2.1,502907.147649837,4210245.86942736
38.67,3,18,4196,12.9,502363.147684362,4210079.26448285
25.4,3,11,4197,8.5,502407.035541589,4210038.22477037
34.38,3,13,4198,11.5,502383.337981883,4210053.7512078
39.37,3,17,4199,13.1,502367.533649359,4210084.81339519
4.7,2,3,4200,2.4,502544.805388218,4210040.48563107
3.93,1,1,4201,3.9,502669.438148731,4209963.96801603
3.65,2,2,4202,1.8,502617.665102713,4209960.62265895
21.5,2,10,4203,10.8,502352.629021808,4210039.31843022
0.78,1,1,4204,0.8,502544.013308848,4209766.43199439
36.79,3,12,4205,12.3,502356.977836524,4210173.57259983
30.62,3,13,4206,10.2,502333.306465369,4210099.22740219
28.2,3,11,4207,9.4,502329.793246126,4210110.32168043
28.26,3,13,4208,9.4,502394.70858885,4210180.24075652
5.62,2,4,4209,2.8,502457.013049117,4210174.71163884
3.4,3,3,4210,1.1,502644.813436503,4210130.38921983
6.29,2,4,4211,3.1,502491.230650003,4210191.3649401
28.8,3,16,4212,9.6,502252.50085405,4210368.82010245
66.11,3,31,4213,22,502173.518149802,4210403.19406783
24.66,3,11,4214,8.2,502240.184091959,4210485.31723051
27.66,3,13,4215,9.2,502264.760063295,4210460.91438136
24.59,3,11,4216,8.2,502398.215996198,4210189.11801354
23.39,3,11,4217,7.8,502402.604491977,4210185.79071954
34.91,3,14,4218,11.6,502376.302006991,4210108.1160364
35.3,3,12,4219,11.8,502321.008977284,4210142.49549619
24.84,3,7,4220,8.3,502251.685222281,4210144.69512731
36.36,3,9,4221,12.1,502270.987925445,4210153.57670329
7.02,2,2,4222,3.5,502528.18443363,4209872.9417389
6.44,2,2,4223,3.2,502543.980447967,4209871.83712036
16.65,3,8,4224,5.5,502463.217546476,4209969.45079772
5.45,2,2,4225,2.7,502533.433465985,4209925.09117746
13.12,3,7,4226,4.4,502500.963439242,4209929.51927268
17.82,2,8,4227,8.9,502314.883103713,4210083.68875991
26.07,3,7,4228,8.7,502269.237848804,4210135.82376396
16.17,3,6,4229,5.4,502228.864561405,4210164.66037072
23.75,3,11,4230,7.9,502256.959476836,4210111.41073714
22.4,3,8,4231,7.5,502256.96101136,4210105.8630965
5.97,2,5,4232,3,502451.769691868,4210102.59072308
10.84,2,8,4233,5.4,502526.391571541,4209994.98925742
38.1,3,14,4234,12.7,502360.495559431,4210146.94493729
16.37,2,6,4235,8.2,502256.930013632,4210217.92544663
11.93,2,7,4236,6,502214.808506787,4210223.46154594
20.57,3,10,4237,6.9,502143.716769148,4210277.8094514
32.35,3,14,4238,10.8,502310.469768244,4210174.66882581
32.35,3,14,4239,10.8,502310.469768244,4210174.66882581
28.09,3,13,4240,9.4,502396.464900538,4210175.80315879
4.01,2,3,4241,2,502487.711166212,4210222.4306616
15.79,3,6,4242,5.3,502294.650032723,4210262.31710538
206.72,3,54,4243,68.9,501985.646670876,4210775.94792733
208.58,3,56,4244,69.5,501988.277638703,4210781.49621481
47.22,3,17,4245,15.7,502078.647110925,4210808.14744613
45.68,3,17,4246,15.2,502080.401983985,4210808.14789348
18.56,3,14,4247,6.2,502192.722508792,4210776.00095977
208.03,3,70,4248,69.3,502569.975565924,4210922.56898138
202.57,3,61,4249,67.5,502585.768147248,4210925.9025611
11.21,2,4,4250,5.6,502499.861187402,4210662.91731206
141.36,3,39,4251,47.1,502026.019657177,4210732.68621198
172.77,3,45,4252,57.6,502021.628034581,4210750.43759081
144.14,3,36,4253,48,501986.50357631,4210860.27237021
149.08,3,33,4254,49.7,501990.010322602,4210872.47804922
22.1,3,14,4255,7.4,502152.355585204,4210793.74267897
18.99,3,13,4256,6.3,502165.517745521,4210791.52710365
6.71,2,4,4257,3.4,502275.234050899,4210660.63251313
93.97,3,30,4258,31.3,502119.920073813,4210679.45267053
116.09,3,37,4259,38.7,502071.670164803,4210640.60675518
210.78,3,54,4260,70.3,502005.823425592,4210793.70533298
140.23,3,35,4261,46.7,501982.116691311,4210859.16177362
25.05,3,11,4262,8.3,502096.189284011,4210833.67111145
16.68,3,11,4263,5.6,502092.659339776,4210912.44679973
167.34,2,32,4264,83.7,502504.145585717,4210997.99652603
170.79,2,32,4265,85.4,502499.759185104,4210995.77612112
94.99,3,33,4266,31.7,502103.245942198,4210689.43411724
21.05,3,12,4267,7,501934.7909391,4210625.03973683
143.4,3,41,4268,47.8,501959.331199373,4210743.76521475
152.5,3,45,4269,50.8,501967.217220332,4210789.25781428
152.38,3,45,4270,50.8,501976.861246997,4210821.43649754
0.84,2,2,4271,0.4,502314.687927274,4210771.59653765
15.03,2,8,4272,7.5,502640.970412486,4211158.92151434
15.89,2,9,4273,7.9,502631.313656378,4211175.56134426
93.73,3,35,4274,31.2,502022.532710008,4210640.59442503
36.56,3,15,4275,12.2,501938.279938023,4210712.69336706
62.42,3,25,4276,20.8,501980.410043407,4210660.55561473
142.75,3,45,4277,47.6,501960.201977625,4210771.50365626
187.58,3,52,4278,62.5,501979.502437071,4210784.82266875
19.74,3,13,4279,6.6,502169.028088835,4210789.30897752
34.33,3,17,4280,11.4,502183.052259596,4210844.78918918
36.64,3,19,4281,12.2,502188.317450443,4210842.571541
41.63,3,21,4282,13.9,502146.319477778,4210390.9820516
21.24,3,10,4283,7.1,502150.737595169,4210274.48271364
48.83,3,23,4284,16.3,502152.453651353,4210422.05047155
46.48,3,22,4285,15.5,502000.603420627,4210611.74126192
52.06,3,21,4286,17.4,502012.893302951,4210589.55370443
33.82,3,16,4287,11.3,502256.867095287,4210445.37879091
6.88,2,3,4288,3.4,502293.656808005,4210673.95202204
4.61,2,3,4289,2.3,502361.25585819,4210551.92310885
10.19,3,10,4290,3.4,502190.139039645,4210594.03747864
21.28,3,13,4291,7.1,501992.721478537,4210549.60570919
26.06,3,10,4292,8.7,501948.859658721,4210501.88537093
30.29,3,12,4293,10.1,501907.612886304,4210526.28525742
25.99,3,10,4294,8.7,501917.270497232,4210502.98741496
9.89,2,7,4295,4.9,502203.303929669,4210582.94573326
34.25,3,21,4296,11.4,502263.022350093,4210398.78028851
27.48,3,15,4297,9.2,502256.893490653,4210349.95932948
43.16,3,22,4298,14.4,502169.118064724,4210450.90263295
54.33,3,23,4299,18.1,502022.544538161,4210592.88467847
27.66,3,11,4300,9.2,501912.000480532,4210525.17675564
60.2,3,30,4301,20.1,502175.276364056,4210390.98972075
31.06,3,13,4302,10.4,502189.330357648,4210337.7361051
54.25,3,26,4303,18.1,502179.651024895,4210438.7006236
39.5,3,10,4304,13.2,503275.537825071,4210641.00129623
39.61,3,11,4305,13.2,503289.57933531,4210635.45929994
135.44,3,44,4306,45.1,502039.192975375,4210686.08926715
108.29,3,38,4307,36.1,502013.75296076,4210661.67330628
28.77,3,10,4308,9.6,501927.796196689,4210519.63282841
4.14,2,3,4309,2.1,502112.947598425,4210497.48810271
20.61,3,12,4310,6.9,501926.030521946,4210565.12309721
19.67,3,7,4311,6.6,502301.663108678,4210286.72870778
14.47,3,6,4312,4.8,502319.199083967,4210335.55293043
28.55,3,15,4313,9.5,502280.580955645,4210366.60884596
32.02,3,14,4314,10.7,502182.309273499,4210342.17233849
18.09,3,10,4315,6,502171.805719038,4210243.42149756
22.35,3,9,4316,7.5,502244.673400482,4210114.73593261
25.56,3,14,4317,8.5,502329.801799943,4210080.36442153
0.95,1,1,4318,1,502034.052477406,4210187.90957403
17.78,3,7,4319,5.9,502304.275844739,4210356.62974588
17.46,2,6,4320,8.7,502411.380510543,4210182.46472342
19.83,3,12,4321,6.6,502270.938205024,4210332.21076887
14.37,2,8,4322,7.2,502214.728389374,4210518.59614684
13.27,3,7,4323,4.4,502005.010614824,4210530.74672844
37.31,3,22,4324,12.4,501979.548475361,4210595.09319032
80.13,3,36,4325,26.7,501990.937035196,4210670.54393928
129,3,41,4326,43,502027.789715143,4210671.66254556
18.66,3,10,4327,6.2,502097.063295037,4210846.98568943
17.85,2,10,4328,8.9,502623.424933945,4211151.14914204
17.55,2,10,4329,8.8,502629.566731584,4211151.15111974
29.85,3,16,4330,10,502179.550236859,4210815.94048739
136.45,3,34,4331,45.5,501979.484398194,4210859.16113444
125.92,3,34,4332,42,501973.341575716,4210862.48823455
100.13,3,25,4333,33.4,502011.056871054,4210920.19298067
15.86,3,8,4334,5.3,502018.94023523,4210974.56187946
18.66,3,10,4335,6.2,502602.36097014,4211171.11393525
39.94,2,15,4336,20,503053.348279135,4211157.95592915
39.73,2,15,4337,19.9,503056.857459144,4211159.06677363
47.26,3,17,4338,15.8,502208.540158684,4210688.3524143
158.45,3,40,4339,52.8,502032.150990332,4210775.95937947
122.27,3,35,4340,40.8,502027.756343807,4210805.9155785
197.75,3,54,4341,65.9,502006.699498995,4210799.25319526
155.96,3,38,4342,52,501988.263846787,4210838.08221004
13.46,3,8,4343,4.5,502349.813670393,4210673.96800424
12.66,2,8,4344,6.3,502562.220924112,4210469.87860892
13.47,2,7,4345,6.7,502550.828345835,4210423.27482849
53.61,3,28,4346,17.9,502064.65979486,4210603.99051861
132.19,3,40,4347,44.1,502050.600378708,4210683.87306823
133.17,3,39,4348,44.4,502052.355836768,4210681.65445134
139.63,3,41,4349,46.5,501959.332265324,4210739.32709794
146.67,3,47,4350,48.9,502012.86236778,4210714.93048708
19.06,3,11,4351,6.4,502140.077273534,4210771.54886159
8.38,3,8,4352,2.8,502248.9358653,4210568.53430776
18.45,3,14,4353,6.1,502250.635078921,4210770.46908514
47.51,3,23,4354,15.8,501999.725962976,4210611.74104679
129.82,3,31,4355,43.3,501977.7241561,4210881.35129722
131.29,3,32,4356,43.8,501982.98603083,4210892.44786979
28.52,3,13,4357,9.5,501988.234098979,4210960.13045179
101.51,3,26,4358,33.8,502015.444815838,4210916.86547491
16.3,3,11,4359,5.4,502112.849605537,4210875.83752951
